timestamp,station_id,station_name,area,available_bikes,empty_slots,total_docks,lat,lng,is_active,is_empty,is_full,bike_ratio,hour,minute,day_of_week,is_weekend
2026-03-22 02:39:03,500101236,YouBike2.0_富陽臥龍街口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101237,YouBike2.0_仁愛復興路口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101238,YouBike2.0_仁愛敦南圓環(東側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101239,YouBike2.0_古風公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101240,YouBike2.0_和平東路二段76巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101241,YouBike2.0_敦化信義路口(東南側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101242,YouBike2.0_和平東路三段308巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101243,YouBike2.0_忠孝建國路口(東南側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101244,YouBike2.0_浦城街26巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101245,YouBike2.0_青峰活動中心,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101246,YouBike2.0_忠孝東路三段216巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101247,YouBike2.0_捷運忠孝復興站(4號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101248,YouBike2.0_和平溫州街口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101250,YouBike2.0_國立臺北教育大學創意館,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101251,YouBike2.0_捷運忠孝復興站(1號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101252,YouBike2.0_政大公企中心,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101253,YouBike2.0_大安路二段90巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101254,YouBike2.0_師大附中運動中心,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101255,YouBike2.0_錦安區民活動中心,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101256,YouBike2.0_敦化基隆路口(東北側),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101257,YouBike2.0_龍圖公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101258,YouBike2.0_新生南路二段54巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101259,YouBike2.0_臺靜農人文會館,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101260,YouBike2.0_建國南路二段瑞安街264巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101261,YouBike2.0_辛亥路一段77巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101262,YouBike2.0_愛國東路210巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101264,YouBike2.0_金華國中,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101265,YouBike2.0_羅斯福路三段283巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101266,YouBike2.0_臺科大側門(基隆路四段73巷),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101267,YouBike2.0_黎和公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101268,YouBike2.0_信義四維路口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101269,YouBike2.0_和平高中(辛亥基隆路口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101270,YouBike2.0_和平東路二段107巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
